dc.publisher.place;dc.type.referee;dc.publisher.country;item.collection;item.openaireRights;dc.subject.keywordsita;dc.language.iso;dc.subject.keywords;dc.identifier.uri;dc.date.issued;dc.type.full;dc.relation.ispartofbook;item.journal.title;dc.title;dc.relation.medium;dc.description.numberofauthors;dc.publisher.name;dc.authority.people;dc.type.circulation;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;titanio; anodizzazione; design;http://hdl.handle.net/11311/264803;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;TITANIUM INDUSTRY;Titaniocromie, il titanio e i suoi colori;-0;1;-0;ROGNOLI, VALENTINA;nazionale;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/264910;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SOLARIA;Le strategie progettuali nelle scelte dell'involucro degli edifici;-0;1;Edinterni;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/264950;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;MONDO LEGNO;Legno tra tradizione e innovazione: composti lignei per la nautica;-0;2;-0;"F. Maggiulli;PIARDI, SILVIA ELVIRA MARIA";nazionale;;;;;;;;;;;;;;
-0;Sì, ma tipo non specificato;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;Doctoral curricula in design;http://hdl.handle.net/11311/265008;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ART, DESIGN & COMMUNICATION IN HIGHER EDUCATION;Re-orienting PhD education in industrial design: some issues arising from the experience of a Ph.D. programme revision;-0;1;-0;PIZZOCARO, SILVIA LUISA;internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;-0;-0;http://hdl.handle.net/11311/265084;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PROGETTO GRAFICO;Una generazione con le idee chiare;-0;1;-0;PIAZZA, MARIO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/265251;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Scadenze quotidiane;-0;1;Progetto Editrice;BUCCHETTI, VALERIA LUISA;internazionale;;;;;;;;;;;;;;
Milano;-0;ITA;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/265353;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;-0;La crisi delle infrastrutture di trasporto in Italia;-0;1;F. Angeli;PONTI, MARCO GUIDO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/265538;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;VOGUE GIOIELLO;Il design dell'accessorio;-0;1;-0;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
Curitiba;-0;-0;-0;none;-0;eng;-0;http://hdl.handle.net/11311/265540;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DA VINCI;Design for sustainability: the new research frontiers;-0;1;UNICENP;VEZZOLI, CARLO ARNALDO;internazionale;;;;;;;;;;;;;;
Roma;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/265645;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DIID. DISEGNO INDUSTRIALE INDUSTRIAL DESIGN;L'enogastronomia locale nella rete;-0;1;Mancosu Editore;GUIDA, FRANCESCO ERMANNO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/266402;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;MODO;Moving Image Design;-0;1;Ed. Modo;GALBIATI, MARIA LUISA;internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;-0;-0;http://hdl.handle.net/11311/266450;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DISEGNO E DESIGN DIGITALE;Rappresentazione del territorio e sistemi conoscitivi on line;-0;1;-0;CECONELLO, MAURO ATTILIO;internazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/266466;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;-0;"L'importanza degli edifici ""salubri""";-0;1;Edinterni;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;-0;-0;http://hdl.handle.net/11311/266481;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;MULTIVERSO;Colore e città - Luogo, tempo, progetto;-0;1;-0;BISSON, MARIO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/266546;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Tipografie web;-0;1;Progetto Editrice Srl;QUAGGIOTTO, MARCO;internazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/266567;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;THE JOURNAL OF DESIGN;Slow Design e Storytelling;-0;1;-0;DELL'ACQUA BELLAVITIS, ARTURO;internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/266617;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;OTTAGONO;Expocomfort, anima e corpo;-0;2;-0;"COLLINA, LUISA MARIA VIRGINIA;GEROSA, GIULIA MARIA";internazionale;;;;;;;;;;;;;;
Faenza;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/266941;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;AE ARCHAEDILIA;Design territorio Design urbe Design uomo;-0;1;Il sole 24 ore;PICCINNO, GIOVANNA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/266987;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;MODO;Un modello di successo;-0;2;-0;"SANGIORGI, DANIELA;SIMONELLI, GIULIANO";internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/267125;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;-0;L’analisi che non fu fatta;-0;1;Donzelli;PONTI, MARCO GUIDO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/267172;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;T&T TRASPORTI E TRAZIONE;Le valutazioni politicamente corrette dei progetti di trasporto;-0;1;-0;PONTI, MARCO GUIDO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/267468;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;-0;Il progresso tecnologico. Il tessuto al Fuori Salone: Home e Playing Design;-0;1;Edinterni;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/267512;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;Dalla macchina alla rete: progettare sistemi di interazione;-0;1;Poli.Design;BRUGNOLI, GIANLUCA;nazionale;;;;;;;;;;;;;;
Varese;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/267885;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;FOOD PACKAGES;Soluzioni contestualizzate;-0;1;Artek;MERONI, ANNA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;eng;ita;-0;http://hdl.handle.net/11311/267996;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;TECHNE WORLD WIDE MAGAZINE;Space Design;-0;1;-0;DOMINONI, ANNALISA;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/268157;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;Divanomoderno.it;-0;1;-0;INGARAMO, MATTEO ORESTE;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/268191;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LUCE E DESIGN;Introduction to certification and photometric measurements;-0;2;Tecniche Nuove;"MUSANTE, FULVIO;ROSSI, MAURIZIO";nazionale;;;;;;;;;;;;;;
-0;-0;ITA;01.1 Articolo in Rivista;none;-0;eng;-0;http://hdl.handle.net/11311/268297;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;TRASPORTI EUROPEI;Cost, competition and the Role of the State in Freight Transport;-0;3;-0;"BRAMBILLA, MARCO GIOVANNI;ERBA, STEFANO;PONTI, MARCO GUIDO";internazionale;;;;;;;;;;;;;;
-0;-0;ITA;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/268343;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;22;T&T. TRASPORTI E TERRITORIO;Alcune considerazioni sul ruolo dell'analisi costi - benefici delle infrastruttre di trasporto;-0;3;22;"BRAMBILLA, MARCO;ERBA, STEFANO;PONTI, MARCO GUIDO";nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/268446;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL PROGETTISTA INDUSTRIALE;Il designer di prodotti intelligenti. Il design degli infodomestici. Quale futuro per il design italiano?;-0;1;Tecniche nuove;COSTA, FIAMMETTA CARLA ENRICA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/268634;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL PROGETTO SOSTENIBILE;L'effetto dell'orientamento sul comfort termico estivo;-0;5;-0;"PAGLIANO, LORENZO;S. Pangrazzi;PIARDI, SILVIA ELVIRA MARIA;RUGGIERI, GIANLUCA;ZANGHERI, PAOLO";nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/268734;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SOLARIA;Creatività e relazione per lo sviluppo del design;-0;1;Edinterni;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
-0;-0;ITA;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/268921;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;HPE;-0;1;-0;INGARAMO, MATTEO ORESTE;nazionale;;;;;;;;;;;;;;
Torino;-0;ITA;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/268966;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL GIORNALE DELL'ARCHITETTURA;Dal concept di progetto al cantiere navale;-0;2;Umberto Allemandi & C.;"PIARDI, SILVIA ELVIRA MARIA;RATTI, ANDREA";nazionale;;;;;;;;;;;;;;
Torino;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/269005;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL GIORNALE DELL'ARCHITETTURA;L’occhio di Google;-0;1;Umberto Allemandi;CECONELLO, MAURO ATTILIO;nazionale;;;;;;;;;;;;;;
Torino;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/269415;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL GIORNALE DELL'ARCHITETTURA;Generation Pride: largo ai quarantenni. Il tumulto della luce:Nanda Vigo. Il lusso secondo la Cina;-0;1;Umberto Allemandi;CAPPELLIERI, ALBA;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/269635;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Forme per l'involucro;-0;1;Progetto Editrice;BUCCHETTI, VALERIA LUISA;internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/269664;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;Il Bulgari Hotel;-0;2;-0;"CERVETTA, GABRIELE;SCULLICA, FRANCESCO";nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/270481;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;A.D.M.;Desideri non Bisogni;-0;1;-0;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/270567;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ABITARE;L'ombra del design: Zanotta 50 anni;-0;1;Abitare Segesta;ZURLO, FRANCESCO;internazionale;;;;;;;;;;;;;;
Milano;-0;ITA;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/270635;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Mappe per gli spazi del sapere;-0;1;Progetto Editrice Srl;QUAGGIOTTO, MARCO;internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/273855;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SUITE;Una casa dell'Arte;-0;2;-0;"SCULLICA, FRANCESCO;SIMONELLI, GIULIANO";nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/273865;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Siti di confronto;-0;1;Progetto editrice;BAULE, GIOVANNI;nazionale;;;;;;;;;;;;;;
-0;Sì, ma tipo non specificato;-0;01.1 Articolo in Rivista;none;-0;eng ita;ita;-0;http://hdl.handle.net/11311/273867;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;THE INTERNATIONAL JOURNAL OF COGNITIVE TECHNOLOGY;Delete memories: Learning through deliberate forgetting. The International Journal of Cognitive Technology;-0;3;-0;"BAGNARA, SEBASTIANO;O. Parlangeli;RIZZO, FRANCESCA";internazionale;;;;;;;;;;;;;
Pinerolo;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/273888;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;INGREDIENTI ALIMENTARI;Identificazione dei comportamenti della domanda per la progettazione di soluzioni e servizi alimentari efficaci;-0;1;Chiriotti Editori;MERONI, ANNA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/273889;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SUITE;Hotel Design, L’Osservatorio del Politecnico di Milano;-0;1;-0;SCULLICA, FRANCESCO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/273936;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Materiali per sperimentare;-0;1;-0;BUCCHETTI, VALERIA LUISA;internazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/273976;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;INFORMATORE AIAS;La progettazione ergonomica come fattore di sicurezza;-0;1;L. di P. srl;COSTA, FIAMMETTA CARLA ENRICA;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/274018;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Advertising packaging;-0;1;Progetto Editrice;BUCCHETTI, VALERIA LUISA;internazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/274037;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;T&T. TRASPORTI E TERRITORIO;I servizi ITS e la valutazione dell'impatto sulla mobilità: approcci internazionali ed esperienze italiane;-0;2;Eupalino;"MARCHIONNI, GIOVANNA;STUDER, LUCA PASINO";nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/274041;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;Cross Fertilization per l’Innovazione: nuovi processi a supporto della competitività nazionale nei settori del Made in Italy;-0;2;-0;"CONTI, GIOVANNI MARIA;SIMONELLI, GIULIANO";nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/274043;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;-0;E' ora di imparare a progettare, produrre e vendere;-0;1;Tecniche Nuove;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/274044;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ERGONOMIA;La qualità dei prodotti: usabilità e Usabilità percepita;-0;1;Moretti & Vitali;ANSELMI, LAURA;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/274045;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;Reti di competenze nel campo dei beni culturali: pubblicazioni, strumenti tecnico-finanziari, offerte formative e soggetti istituzionali di salvaguardia e promozione sul territorio;-0;2;Edizioni Poli.Design;"CRISTALLO, VINCENZO;LUPO, ELEONORA";nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/274053;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;San Lorenzo;-0;1;Edizioni Poli.Design;CAPPELLIERI, ALBA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/274055;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;HOME;Nanotecnologie e tessile;-0;1;Edinterni;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/274059;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Nuove forme per la città;-0;1;Progetto Editrice;BUCCHETTI, VALERIA LUISA;internazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/274071;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LE STRADE;Progetti Euroregionali. Attività di Traffic Management;-0;1;La Fiaccola Editore;STUDER, LUCA PASINO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/274089;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;-0;Informatica uguale democrazia della cultura;-0;1;-0;COLORNI VITALE, ALBERTO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/274105;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;MODULO;Ancoraggi e tasselli;-0;1;BE-MA editrice;PALMIERI, STEFANIA;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/274106;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;MODULO;Scale esterne;-0;1;BE-MA editrice;PALMIERI, STEFANIA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/274112;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL PROGETTISTA INDUSTRIALE;Industrial design e italian design. Industrial design ed evoluzione tecnologica. Universal design;-0;1;Tecniche nuove;COSTA, FIAMMETTA CARLA ENRICA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/274113;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL PROGETTISTA INDUSTRIALE;Design, arte e industria. Studiare design industriale al Politecnico di Milano. La formazione del designer industriale;-0;1;Tecniche nuove;COSTA, FIAMMETTA CARLA ENRICA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/274142;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;FEDERMOBILI;Visual merchandising:quale tecnica;-0;1;-0;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/274144;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;"Note sui ""Beni culturali contemporanei""";-0;1;-0;GUERRINI, LUCA;nazionale;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/274145;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SUITE;New entertainement design;-0;1;-0;SCULLICA, FRANCESCO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/274149;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;L’approccio di ricerca ME.Design. Una ricerca-azione del design per valorizzare i sistemi di risorse locali;-0;1;Edizioni Poli.Design;VILLARI, BEATRICE;internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/274150;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;Risorse locali e comunità di progetto;-0;2;-0;"MAFFEI, STEFANO;VILLARI, BEATRICE";internazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/274212;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Interfacce geo-grafiche. L'accecamento. Design dei nuovi saperi;-0;1;Progetto editrice;BAULE, GIOVANNI;internazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/274213;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Estensioni. In equilibrio con le macchine grafiche. Dispositivi di comunicazione;-0;1;Progetto editrice;BAULE, GIOVANNI;internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/274215;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;04. I beni culturali: definizioni a confronto;-0;1;-0;PARENTE, MARINA;-0;;;;;;;;;;;;;;
-0;Nessuno;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/274232;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;‘Tecnologie per la comunicazione urbana’;-0;1;-0;PIREDDA, FRANCESCA;internazionale;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;none;-0;eng ita;eng;furniture design; contract design; prodotto d'arredo;http://hdl.handle.net/11311/507668;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;THE JOURNAL OF DESIGN;L'arredo italiano fra domestico e contract;-0;1;-0;SCULLICA, FRANCESCO;internazionale;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/511795;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IMPRESA SOCIALE;Il costo del sociale;-0;1;Trento : ISSAN, 2005  Milano : Centro Studi CGM;VOLONTE', PAOLO GAETANO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/511796;1987;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;VITA E PENSIERO;Crisi della ragione e pensiero debole;-0;1;Vita e Pensiero Pubblic University:Largo Gemelli 1, I 20123 Milan Italy:011 39 02 72342310, 011 39 2 72342370, EMAIL: redazione.vp@unicatt.it, Fax: 011 39 02 72342974;VOLONTE', PAOLO GAETANO;-0;;;;;;;;;;;;;;
