dc.relation.ispartofbook,dc.subject.keywordsita,dc.description.allpeople,dc.type.full,dc.type.circulation,dc.type.referee,dc.date.issued,dc.publisher.country,item.journal.title,item.openaireRights,dc.relation.medium,dc.publisher.name,dc.identifier.uri,dc.publisher.place,dc.subject.keywords,item.collection,dc.description.numberofauthors,dc.language.iso,dc.title
22,-0,M. Brambilla; S. Erba; M. Ponti,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2005,ITA,T&T. TRASPORTI E TERRITORIO,none,-0,22,http://hdl.handle.net/11311/268343,-0,-0,01.1 Articolo in Rivista,3,ita,Alcune considerazioni sul ruolo dell'analisi costi - benefici delle infrastruttre di trasporto
-0,-0,M. Ceconello,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2005,-0,IL GIORNALE DELL'ARCHITETTURA,-0,-0,Umberto Allemandi,http://hdl.handle.net/11311/269005,Torino,-0,01.1 Articolo in Rivista,1,-0,L’occhio di Google
-0,-0,A. Dell'Acqua Bellavitis,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2005,-0,FEDERMOBILI,-0,-0,-0,http://hdl.handle.net/11311/274142,-0,-0,01.1 Articolo in Rivista,1,-0,Visual merchandising:quale tecnica
-0,-0,F. Scullica,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,Nessuno,2005,-0,SUITE,-0,-0,-0,http://hdl.handle.net/11311/274145,-0,-0,01.1 Articolo in Rivista,1,ita,New entertainement design
-0,-0,B. Villari,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,-0,2005,-0,DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA,none,-0,Edizioni Poli.Design,http://hdl.handle.net/11311/274149,Milano,-0,-0,1,-0,L’approccio di ricerca ME.Design. Una ricerca-azione del design per valorizzare i sistemi di risorse locali
-0,-0,S. Maffei; B. Villari,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,-0,2005,-0,DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA,none,-0,-0,http://hdl.handle.net/11311/274150,-0,-0,01.1 Articolo in Rivista,2,-0,Risorse locali e comunità di progetto
-0,-0,F. SCULLICA,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,Nessuno,2005,-0,THE JOURNAL OF DESIGN,none,-0,-0,http://hdl.handle.net/11311/507668,-0,furniture design; contract design; prodotto d'arredo,-0,1,ita;eng,L'arredo italiano fra domestico e contract
-0,-0,A. BIAMONTI,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,-0,2005,-0,DIID. DISEGNO INDUSTRIALE INDUSTRIAL DESIGN,none,-0,"Gangemi Editore, Roma",http://hdl.handle.net/11311/512474,-0,-0,-0,1,ita,Le radici di un'evoluzione - Studio Azzurro
-0,-0,M. PARENTE; V. CRISTALLO; A. MORONE,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/514783,-0,-0,01.1 Articolo in Rivista,3,ita,10. Il mediterraneo come rete di risorse e di valori
-0,-0,M. PARENTE; V. CRISTALLO; E. GUIDA; A. MORONE,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/514784,-0,-0,01.1 Articolo in Rivista,4,ita,18. Wd_Workshop design: un laboratorio progettuale per lo sviluppo locale.
-0,-0,V. ROGNOLI,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,DIID. DISEGNO INDUSTRIALE INDUSTRIAL DESIGN,info:eu-repo/semantics/closedAccess,-0,"Gangemi Editore, Roma",http://hdl.handle.net/11311/515041,-0,-0,01.1 Articolo in Rivista,1,ita;enm,Oltre le materioteche...
-0,-0,MUSCHIATO S; M. CANINA,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,Nessuno,2005,-0,ASSISTENZA ANZIANI,none,-0,"Bologna : Fin-mark, 2003!-",http://hdl.handle.net/11311/518587,-0,-0,01.1 Articolo in Rivista,2,ita,"Ergonomia, lo stand dell’evento speciale"
-0,-0,MUSCHIATO S; M. CANINA,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,Nessuno,2005,-0,ASSISTENZA ANZIANI,none,-0,"Bologna : Fin-mark, 2003!-",http://hdl.handle.net/11311/518588,-0,-0,01.1 Articolo in Rivista,2,ita,Ergonomia & Design
-0,-0,A. COLORNI VITALE,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,"Sì, ma tipo non specificato",2005,-0,E-LEARNING,-0,-0,"Advanstar Communications Incorporated:131 West First Street:Duluth, MN 55802:(800)346-0085, (218)723-9477, EMAIL: fulfill@superfill.com, INTERNET: http://www.advanstar.com, Fax: (218)723-9437",http://hdl.handle.net/11311/520293,-0,-0,01.1 Articolo in Rivista,1,-0,Informatica uguale democrazia della cultura
-0,-0,A. COLORNI VITALE,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,"Sì, ma tipo non specificato",2005,-0,JE-LKS. JOURNAL OF E-LEARNING AND KNOWLEDGE SOCIETY,none,-0,-0,http://hdl.handle.net/11311/520343,-0,-0,-0,1,ita,From learning objects to learning objectives
-0,-0,A. BARBARA,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,-0,2005,-0,PARAMETRO,-0,-0,"Gruppo Editoriale Faenza Editrice:via Pier de Crescenzi 44, I 48018 Faenza Italy:011 39 0546 670111, EMAIL: info@faenza.com, Fax: 011 39 0546 660440",http://hdl.handle.net/11311/524014,-0,-0,01.1 Articolo in Rivista,1,-0,Quel che piace alle donne. Una rubrica femminile di intrecci sull’architettura
-0,-0,D. RICCO',01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,EXPERIENCE,-0,-0,"Mattioli 1885 spa edit@mattioli1885.com via Coduro, 1/b 43036 Fidenza (Parma) ITALY tel. 0524 84547 fax 0524 84751 www.mattioli1885.com",http://hdl.handle.net/11311/531542,-0,-0,01.1 Articolo in Rivista,1,-0,Il visibile della musica. Teorie e pratiche delle corrispondenze fra suoni e colori
-0,-0,A. Castelli; B. Villari,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA,none,-0,-0,http://hdl.handle.net/11311/547806,-0,-0,01.1 Articolo in Rivista,2,ita,CaLABria DESIGN. Il design per la valorizzare i contesti di artigianato artistico calabrese a partire dalle esperienze della collezione Atena
-0,-0,A. Castelli; B. Villari; A. Vignati,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA,none,-0,-0,http://hdl.handle.net/11311/547807,-0,-0,01.1 Articolo in Rivista,3,ita,Lettura interpretativa dei casi di ricerca-azione
-0,-0,C. Cautela; R. Cercola,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA,none,-0,-0,http://hdl.handle.net/11311/548009,-0,design per lo sviluppo locale; marketing territoriale; design strategico,-0,2,ita,Cultura del progetto e marketing per lo sviluppo locale
-0,-0,A. Anzani; L. Binda; M.A. Ramalho; A. Taliercio,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,"Sì, ma tipo non specificato",2005,-0,MASONRY INTERNATIONAL,none,-0,-0,http://hdl.handle.net/11311/554083,-0,masonry; multi-leaf walls; stone; mortar; damage; testing; finite elements,01.1 Articolo in Rivista,4,eng,Historic multi-leaf masonry walls: experimental and numerical research
-0,-0,M. Parente,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,DESIGNFOCUSNEWS,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/554450,-0,-0,01.1 Articolo in Rivista,1,ita,Efficacia delle strategie di tutela: azioni legali e strumenti alternativi per la risoluzione delle controversie
-0,-0,V. Arquilla,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2005,-0,ACTIVA DESIGN MANAGEMENT,none,-0,-0,http://hdl.handle.net/11311/554543,-0,-0,-0,1,-0,DAC _ Design for Arts&Crafts
-0,-0,V. Arquilla,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2005,-0,DESIGNFOCUSNEWS,none,-0,-0,http://hdl.handle.net/11311/554924,-0,-0,-0,1,-0,La normativa per la tutela del design e la conoscenza da parte delle imprese lombarde
-0,-0,D. Ricco',01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,-0,2005,-0,LINEA GRAFICA,-0,-0,-0,http://hdl.handle.net/11311/555012,-0,-0,01.1 Articolo in Rivista,1,-0,Visual music
-0,-0,M. Galbiati,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,-0,2005,-0,LINEA GRAFICA,-0,-0,-0,http://hdl.handle.net/11311/555015,-0,-0,01.1 Articolo in Rivista,1,-0,Luoghi dell’esperienza comunicativa
-0,-0,M. Galbiati,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,-0,2005,-0,LINEA GRAFICA,none,-0,-0,http://hdl.handle.net/11311/555232,-0,-0,-0,1,-0,Altri modi della pubblicità
-0,-0,"Calabi, DANIELA ANNA",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,-0,2005,-0,LINEA GRAFICA,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/555234,-0,Texture; trama; design della comunicazione; percezione visiva; percezione cinetica; percezione aptica; segno; colore,01.1 Articolo in Rivista,1,eng,Texture Design
-0,-0,A. BARBARA,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,PARAMETRO,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/570256,-0,-0,01.1 Articolo in Rivista,1,-0,25 ASA
-0,-0,Elena Caratti,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,LINEA GRAFICA,-0,-0,-0,http://hdl.handle.net/11311/574148,-0,design della comunicazione; ricerca e didattica di base,01.1 Articolo in Rivista,1,eng;ita,Scuole per il Design della Comunicazione
-0,-0,Elena Caratti,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,LINEA GRAFICA,none,-0,-0,http://hdl.handle.net/11311/574149,-0,-0,-0,1,eng;ita,Laboratori per l’educazione
-0,-0,Elena Caratti,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,LINEA GRAFICA,none,-0,-0,http://hdl.handle.net/11311/574151,-0,-0,-0,1,ita;eng,Scenari della Modernità
-0,-0,"D., Ballardin; Bruno, DAVIDE MARIA; Rovida, EDOARDO GIOVANNI MARIA",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,TRAFFIC ENGINEERING & CONTROL,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/574375,-0,-0,01.1 Articolo in Rivista,3,eng,Some observations about the semantics and syntax of road signs
-0,-0,S. Ferraris,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,L'ASTRONOMIA,none,-0,-0,http://hdl.handle.net/11311/633843,-0,-0,-0,1,ita,Perchè l'uomo nello spazio?
-0,-0,S. Ferraris,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,L'ASTRONOMIA,-0,-0,-0,http://hdl.handle.net/11311/633846,-0,-0,01.1 Articolo in Rivista,1,ita,Abitare Marte: scienza e fantascienza
-0,-0,F. Zurlo,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,ABITARE,none,-0,-0,http://hdl.handle.net/11311/664871,-0,-0,-0,1,ita,Liquid Space. 70 anni di design Boffi
-0,-0,G. L. Ciagà,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Nessuno,2005,-0,LA RIVISTA DI BERGAMO,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/690818,-0,-0,01.1 Articolo in Rivista,1,ita,Virginio Muzio. Architettura 1889-1904
-0,-0,A.Mazzanti,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,"Sì, ma tipo non specificato",2005,-0,VENEZIA ARTI,info:eu-repo/semantics/closedAccess,STAMPA,-0,http://hdl.handle.net/11311/691743,-0,simbolismo; gesamtkunstwerk; ritrattistica fine XIX secolo,01.1 Articolo in Rivista,1,ita,L’“Ombra cara” di Silvia de Maria nella casa dei Tre Oci a Venezia: una prova di ‘arte impersonale’ o della condivisione di ideali?
-0,-0,M. Piazza,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,PROGETTO GRAFICO,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/692539,-0,-0,01.1 Articolo in Rivista,1,-0,L'utilità della grafica
-0,-0,M. Piazza,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,PROGETTO GRAFICO,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/692540,-0,-0,01.1 Articolo in Rivista,1,-0,Remo Muratore: impegno ed eclettismo
-0,-0,M. BIANCHINI,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,DESIGNFOCUSNEWS,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/692982,-0,Design; Intellectual Property,01.1 Articolo in Rivista,1,ita,L’ATTIVAZIONE DELLE STRATEGIE DI TUTELA: MODALITA’ E MOTIVAZIONI
-0,Francesco Gnecchi Ruscone; archivi di architettura,"Feraboli, MARIA TERESA",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Nessuno,2005,-0,AAA ITALIA,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/881664,-0,-0,01.1 Articolo in Rivista,1,ita,L'archivio dell'architetto Gnecchi-Ruscone presso il CASVA
-0,-0,Feraboli M.T.,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Nessuno,2005,-0,AAA ITALIA,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/881665,-0,edilizia rurale; Gio Ponti; Amos Edallo; Gaetano Ciocca; casa popolare,01.1 Articolo in Rivista,1,ita,Edilizia rurale e cultura progettuale a Milano e in Lombardia
-0,-0,"Crippa, Davide; Di Prete, Barbara",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,RASSEGNA,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/989811,-0,-0,01.1 Articolo in Rivista,2,eng;ita,"Constructing a vision. New BMW Center, Munich, Coop Himme(l)blau / La costruzione dell'immaginario. Nuova sede della BMW, Monaco, Coop Himme(l)blau"
-0,-0,"Crippa, Davide; Di Prete, Barbara",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2005,-0,COSTRUIRE,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/989814,-0,-0,01.1 Articolo in Rivista,2,ita,Gli eredi di Giovanni Sacchi
-0,-0,"Feraboli, M. T.",01 CONTRIBUTO SU RIVISTA::01.2 Recensione in Rivista,-0,Esperti non anonimi,2005,-0,AL,info:eu-repo/semantics/closedAccess,STAMPA,-0,http://hdl.handle.net/11311/1043795,-0,-0,01.2 Recensione in Rivista,1,ita,Tutti i colori di Sottsass
-0,Joe Colombo; design,"Feraboli, M. T.",01 CONTRIBUTO SU RIVISTA::01.2 Recensione in Rivista,-0,Esperti non anonimi,2005,-0,AL,info:eu-repo/semantics/closedAccess,STAMPA,-0,http://hdl.handle.net/11311/1043801,-0,-0,01.2 Recensione in Rivista,1,ita,Un uomo “universale”.
-0,esposizioni; Emilio Ambasz,"Feraboli, M. T.",01 CONTRIBUTO SU RIVISTA::01.2 Recensione in Rivista,-0,Esperti non anonimi,2005,-0,AL,info:eu-repo/semantics/closedAccess,STAMPA,-0,http://hdl.handle.net/11311/1043814,-0,-0,01.2 Recensione in Rivista,1,ita,Il verde sopra il grigio
-0,Triennale di Milano; Esposizioni; Razionalismo,"Feraboli, M. T.",01 CONTRIBUTO SU RIVISTA::01.2 Recensione in Rivista,-0,Esperti non anonimi,2005,-0,AL,-0,STAMPA,-0,http://hdl.handle.net/11311/1043820,-0,-0,01.2 Recensione in Rivista,1,ita,Una “casa per tutti”
-0,-0,G. L. Ciagà,01 CONTRIBUTO SU RIVISTA::01.2 Recensione in Rivista,-0,-0,2005,-0,AAA ITALIA,none,-0,-0,http://hdl.handle.net/11311/692842,-0,-0,-0,1,-0,Il Disegno di Architettura. Guida alla descrizione
-0,-0,M. Brambilla; M. Ponti,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,-0,2006,ITA,L'INDUSTRIA,none,-0,Il Mulino,http://hdl.handle.net/11311/241339,-0,-0,-0,2,ita,L'ideologia delle grandi opere come fattore di sviluppo
-0,-0,G. Conti,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2006,-0,DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA,none,-0,-0,http://hdl.handle.net/11311/242782,-0,-0,-0,1,-0,"Piquadro: la pelletteria ""tech-inside"""
-0,-0,A. Dell'Acqua Bellavitis,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2006,-0,SOLARIA,-0,-0,Edinterni,http://hdl.handle.net/11311/242785,-0,-0,01.1 Articolo in Rivista,1,-0,Domotica e Bioarchitettura - due linee di ricerca che devono integrarsi per una progettazione consapevole
-0,-0,A. Dell'Acqua Bellavitis,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2006,-0,FEDERMOBILI,none,-0,-0,http://hdl.handle.net/11311/242786,-0,-0,-0,1,-0,Passano gli anni cambia la cucina
-0,-0,A. Dell'Acqua Bellavitis,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2006,-0,ARREDO E DESIGN,-0,-0,Tecniche Nuove,http://hdl.handle.net/11311/242787,-0,-0,01.1 Articolo in Rivista,1,-0,"Dalla TV a una sana ""schizofrenia"""
-0,-0,G. Baule,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,-0,2006,-0,LINEA GRAFICA,-0,-0,-0,http://hdl.handle.net/11311/242793,-0,-0,01.1 Articolo in Rivista,1,-0,Figure del digitale. La grafica è movimento
-0,-0,"Vezzoli, C.; Sciama, D.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,"Sì, ma tipo non specificato",2006,-0,JOURNAL OF CLEANER PRODUCTION,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/242895,-0,-0,01.1 Articolo in Rivista,2,eng,Life Cycle Design: from general methods to product type specific guidelines and checklists. A method adopted to develop a set of guidelines/checklist handbook for the eco-efficient design of NECTA vending machines
-0,-0,Francesco E. Guida,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,"Sì, ma tipo non specificato",2006,-0,GUD. GENOVA UNIVERSITÀ DESIGN,-0,-0,Alinea,http://hdl.handle.net/11311/244220,Firenze,-0,01.1 Articolo in Rivista,1,-0,"Il progetto al centro, per una identità senza marca"
-0,-0,V. Bucchetti,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,-0,2006,-0,LINEA GRAFICA,none,-0,Progetto Editrice,http://hdl.handle.net/11311/244373,Milano,-0,-0,1,-0,Un supporto versatile
-0,-0,P. Cordera,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,-0,2006,-0,RACCOLTA VINCIANA,none,-0,-0,http://hdl.handle.net/11311/245001,-0,-0,-0,1,-0,Leonardo dipinge il Cenacolo. Ancora sull’immagine del Vinciano nel XIX secolo
-0,-0,"De Sousa Penin, L.; Vezzoli, C.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,Esperti anonimi,2006,-0,INTERNATIONAL JOURNAL OF SUSTAINABILITY IN HIGHER EDUCATION,info:eu-repo/semantics/closedAccess,-0,Emerald Group Publishing Limited,http://hdl.handle.net/11311/245119,-0,-0,01.1 Articolo in Rivista,2,eng,"Campus: ""lab"" and ""window"" for sustainable design research and education. The DECOS educational network experience"
-0,-0,V. Bucchetti,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,-0,2006,-0,LINEA GRAFICA,none,-0,Progetto Editrice,http://hdl.handle.net/11311/245607,Milano,-0,-0,1,-0,Imballaggi inclusivi
-0,-0,V. Arquilla; S. Maffei,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2006,-0,TILE ITALIA,none,-0,Tile Edizioni,http://hdl.handle.net/11311/246919,-0,-0,01.1 Articolo in Rivista,2,-0,MIPA tra tradizione e innovazione
-0,-0,C. Libè; M. Ponti,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2006,-0,T&T. TRASPORTI E TERRITORIO,none,-0,-0,http://hdl.handle.net/11311/247100,-0,-0,-0,2,-0,L'evoluzione del trasporto passeggeri in Europa: una ricerca problematica
-0,-0,A. Dell'Acqua Bellavitis,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2006,-0,HOME,none,-0,Edinterni,http://hdl.handle.net/11311/249320,-0,-0,-0,1,-0,I nuovi scenari del tessile
-0,-0,A. Cappellieri,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2006,-0,DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA,-0,-0,Edizioni Poli.Design,http://hdl.handle.net/11311/249363,Milano,-0,01.1 Articolo in Rivista,1,-0,Pomellato
-0,-0,M. Bonfantini; S. Zingale,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2006,-0,ERGONOMIA,none,-0,Moretti&Vitali,http://hdl.handle.net/11311/249379,Bergamo,-0,-0,2,-0,Sulla metropoli. Città infinita o fine della città?
-0,-0,A. Colorni; R. Wolfler,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,-0,2006,-0,4OR,none,-0,-0,http://hdl.handle.net/11311/250069,-0,-0,-0,2,-0,An effective and fast heuristic for the Dial-a-ride problem
-0,-0,G. Baule,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,-0,2006,-0,LINEA GRAFICA,none,-0,-0,http://hdl.handle.net/11311/252213,-0,-0,-0,1,-0,Comunicazione instabile. Webzine per la grafica
-0,-0,"Bucchetti, VALERIA LUISA",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,-0,2006,-0,LINEA GRAFICA,info:eu-repo/semantics/closedAccess,STAMPA,Progetto Editrice,http://hdl.handle.net/11311/252240,Milano,-0,01.1 Articolo in Rivista,1,eng;ita,Prodotti non prodotti
-0,-0,M. Ponti,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2006,-0,TRASPORTI & CULTURA,-0,-0,-0,http://hdl.handle.net/11311/252260,-0,-0,01.1 Articolo in Rivista,1,-0,Le maggiori critiche economiche all'Alta Velocità italiana
-0,-0,Francesco E. Guida,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,"Sì, ma tipo non specificato",2006,ITA,LINEA GRAFICA,none,-0,Progetto editrice,http://hdl.handle.net/11311/252342,Milano,-0,-0,1,eng;ita,Segnale di luce
-0,-0,A. Dell'Acqua Bellavitis,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2006,-0,GAP CASA,-0,-0,-0,http://hdl.handle.net/11311/253882,-0,-0,01.1 Articolo in Rivista,1,-0,Passato presente e futuro del Design
-0,-0,L. Orbetegli; C. Vezzoli,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2006,ITA,FOOD PACKAGES,none,-0,edizioni artek,http://hdl.handle.net/11311/255014,-0,-0,-0,2,ita,Design per la sostenibilità ambientale degli imballaggi
-0,-0,G. Piccinno,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2006,-0,AE ARCHAEDILIA,none,-0,-0,http://hdl.handle.net/11311/255599,Faenza,-0,-0,1,-0,Progetto design. Oggetti di >segnati
-0,-0,F. Guida,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,-0,2006,-0,LINEA GRAFICA,-0,-0,Progetto Editrice,http://hdl.handle.net/11311/256621,Milano,-0,01.1 Articolo in Rivista,1,-0,Segnali d’arte
-0,-0,"F., Jegou; Manzini, Ezio; Meroni, Anna",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2006,-0,DIID. DISEGNO INDUSTRIALE INDUSTRIAL DESIGN,info:eu-repo/semantics/closedAccess,-0,Mancosu Editore,http://hdl.handle.net/11311/257257,Roma,-0,01.1 Articolo in Rivista,3,eng;ita,Uno scenario per il sistema alimentare
-0,-0,E. Lupo; A. Seassaro,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,-0,2006,-0,DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA,none,-0,Edizioni Poli.Design,http://hdl.handle.net/11311/257680,Milano,-0,01.1 Articolo in Rivista,2,-0,Una lettura del design palese dei Beni Culturali attraverso i concorsi e premi di design degli anni 2000-2006
